Id,Iso639 3,Iso639 1,Eng name,Epo name,Deu name,Fra name,Spa name,Zho name,Rus name,Own name,Language type,Num users,Abbrev
5673,sdp,,Sherdukpen,"",,,,,,,L,0,
5674,sdr,,Oraon Sadri,"",,,,,,,L,0,
5677,sdu,,Sarudu,"",,,,,,,L,0,
5678,sdx,,Sibu Melanau,"",,,,,,,L,0,
5680,sea,,Semai,"",,,,,,,L,0,
5681,seb,,Shempire Senoufo,"",,,,,,,L,0,
5682,sec,,Sechelt,"",,,,,,Shashishalhem,L,0,
5683,sed,,Sedang,"",,,,,,,L,0,
5684,see,,Seneca,"",,seneca,seneca,,,Onõtowáka,L,0,
5685,sef,,Cebaara Senoufo,"",,,,,,,L,0,
5686,seg,,Segeju,"",,,,,,,L,0,
5687,seh,,Sena,"",,,,,,,L,0,
5688,sei,,Seri,"",,,seri,,,Cmiique Iitom,L,0,
5689,sej,,Sene,"",,,,,,,L,0,
5690,sek,,Sekani,"",,sekani,,,,Tsek’ehne,L,0,
5692,sen,,Nanerigé Sénoufo,"",,,,,,,L,0,
5693,seo,,Suarmin,"",,,,,,,L,0,
5694,sep,,Sìcìté Sénoufo,"",,,,,,,L,0,
5695,seq,,Senara Sénoufo,"",,,,,,,L,0,
5696,ser,,Serrano,"",,,serrano,,,,L,0,
5698,set,,Sentani,"",,,,,,,L,0,
5699,seu,,Serui-Laut,"",,,,,,,L,0,
5589,rys,"",Yaeyama,"","","","","","",ヤイマムニ,L,0,
5588,ryn,"",Northern Amami-Oshima,"","","","","","",シマユムタ,L,0,
5700,sev,,Nyarafolo Senoufo,"",,,,,,,L,0,
5701,sew,,Sewa Bay,"",,,,,,,L,0,
5702,sey,,Secoya,"",,,secoya,,,,L,0,
5703,sez,,Senthang Chin,"",,,,,,,L,0,
5705,sfw,,Sehwi,"",,,,,,,L,0,
5706,sga,,Old Irish (to 900),malnovirlanda  (ĝis 900),Altirisch,irlandais ancien,irlandés antiguo,,староирландский,,H,0,
5707,sgb,,Mag-antsi Ayta,"",,,,,,,L,0,
5708,sge,,Segai,"",,,,,,,L,0,
5710,sgh,,Shughni,"",,,,,,,L,0,
5711,sgi,,Suga,"",,,,,,,L,0,
5715,sgp,,Singpho,"",,jinghpo,,,,,L,0,
5716,sgr,,Sangisari,"",,,,,,,L,0,
5717,sgt,,Brokpake,"",,,,,,,L,0,
5718,sgu,,Salas,"",,,,,,,L,0,
5721,sgz,,Sursurunga,"",,,,,,,L,0,
5722,sha,,Shall-Zwall,"",,,,,,,L,0,
5723,shb,,Ninam,"",,,,,,,L,0,
5724,shc,,Sonde,"",,,,,,,L,0,
5725,she,,Sheko,"",,,,,,,L,0,
5726,shg,,Shua,"",,,,,,,L,0,
5727,shh,,Shoshoni,"",,,,,,Sosoni',L,0,
5729,shj,,Shatt,"",,,,,,,L,0,
5730,shk,,Shilluk,"",,shiluk,,,,,L,0,
5731,shl,,Shendu,"",,,,,,,L,0,
5739,sht,,Shasta,"",,,shasta,,,,E,0,
5763,sis,,Siuslaw,"",,,,,,,E,0,
5782,sjs,,Senhaja De Srair,"",,,,,,,E,0,
5808,skw,,Skepi Creole Dutch,"",,,,,,,E,0,
5824,sln,,Salinan,"",,,,,,,E,0,
5734,sho,,Shanga,"",,,,,,,L,0,
5735,shp,,Shipibo-Conibo,"",,,shipibo-conibo,,,,L,0,
5736,shq,,Sala,"",,,,,,,L,0,
5737,shr,,Shi,"",,,,,ши,,L,0,
5738,shs,,Shuswap,"",,,,,,,L,0,
5741,shv,,Shehri,"",,,,,,,L,0,
5742,shw,,Shwai,"",,,,,,,L,0,
5743,shx,,She,"",,,,,,,L,0,
5745,shz,,Syenara Senoufo,"",,,,,,,L,0,
5746,sia,,Akkala Sami,"",,,,,аккала,,E,0,
5747,sib,,Sebop,"",,,,,,,L,0,
5749,sid,,Sidamo,sidama,Sidama,sidamo,,,сидама,Sidámo,L,0,
5750,sie,,Simaa,"",,,,,,,L,0,
5751,sif,,Siamou,"",,,,,,,L,0,
5752,sig,,Paasaal,"",,,,,,,L,0,
5753,sih,,Zire,"",,,,,,,L,0,
5754,sii,,Shom Peng,"",,,,,,,L,0,
5755,sij,,Numbami,"",Numbami,,,,нумбами,,L,0,
5756,sik,,Sikiana,"",,,sikiana,,,,L,0,
5757,sil,,Tumulung Sisaala,"",,,,,,,L,0,
5758,sim,,Mende (Papua New Guinea),"",,,,,,,L,0,
5760,sip,,Sikkimese,"",,,,,,,L,0,
5761,siq,,Sonia,"",,,,,,,L,0,
5762,sir,,Siri,"",,,,,,,L,0,
5764,siu,,Sinagen,"",,,,,,,L,0,
5765,siv,,Sumariup,"",,,,,,,L,0,
5766,siw,,Siwai,"",,,,,,,L,0,
5767,six,,Sumau,"",,,,,,,L,0,
5768,siy,,Sivandi,"",,,,,,,L,0,
5769,siz,,Siwi,"",,,,,,,L,0,
5770,sja,,Epena,"",,,,,,,L,0,
5771,sjb,,Sajau Basap,"",,,,,,,L,0,
5772,sjd,,Kildin Sami,"",,,,,кильдинский,самь,L,0,
5773,sje,,Pite Sami,"",,,,,пите-саамский,,L,0,
5774,sjg,,Assangori,"",,,,,,,L,0,
5775,sjk,,Kemi Sami,"",,,,,кеми-саамский,,E,0,
5776,sjl,,Sajalong,"",,,,,,,L,0,
5777,sjm,,Mapun,"",,,,,,,L,0,
5779,sjo,,Xibe,"",,,,,,,L,0,
5780,sjp,,Surjapuri,"",,,,,,,L,0,
5781,sjr,,Siar-Lak,"",,,,,,,L,0,
5783,sjt,,Ter Sami,"",,,,,терско-саамский,,L,0,
5784,sju,,Ume Sami,"",,,,,уме-саамский,,L,0,
5785,sjw,,Shawnee,"",,shawnee,shawnee,,,Shaawanwaʔ,L,0,
5786,ska,,Skagit,"",,,,,,,L,0,
5787,skb,,Saek,"",,,,,,,L,0,
5788,skc,,Ma Manda,"",,,sauk,,,,L,0,
5789,skd,,Southern Sierra Miwok,"",,,,,,,L,0,
5790,ske,,Seke (Vanuatu),"",,,,,,,L,0,
5791,skf,,Sakirabiá,"",,,sakirabiá,,,,L,0,
5792,skg,,Sakalava Malagasy,"",,,,,,,L,0,
5793,skh,,Sikule,"",,,,,,,L,0,
5794,ski,,Sika,"",Sika,,,,,,L,0,
5795,skj,,Seke (Nepal),"",,,,,,,L,0,
5798,skm,,Kutong,"",,,,,,,L,0,
5799,skn,,Kolibugan Subanon,"",,,,,,,L,0,
5800,sko,,Seko Tengah,"",,,,,,,L,0,
5801,skp,,Sekapan,"",,,,,,,L,0,
5802,skq,,Sininkere,"",,,,,,,L,0,
5804,sks,,Maia,"",,,,,,,L,0,
5805,skt,,Sakata,"",,,,,,,L,0,
5806,sku,,Sakao,"",,,,,,,L,0,
5807,skv,,Skou,"",,,,,,,L,0,
5809,skx,,Seko Padang,"",,,,,,,L,0,
5810,sky,,Sikaiana,"",Sikaiana,,,,,,L,0,
5811,skz,,Sekar,"",Sekar,,,,,,L,0,
5813,slc,,Sáliba,"",,,,,,,L,0,
5814,sld,,Sissala,"",,,,,,,L,0,
5815,sle,,Sholaga,"",,,,,,,L,0,
5817,slg,,Selungai Murut,"",,,,,,,L,0,
5818,slh,,Southern Puget Sound Salish,"",,,,,,,L,0,
5820,slj,,Salumá,"",,,salumá,,,,L,0,
5822,sll,,Salt-Yui,"",,,,,,,L,0,
5823,slm,,Pangutaran Sama,"",,,,,,,L,0,
5825,slp,,Lamaholot,"",Lamaholot,,,,,,L,0,
5826,slq,,Salchuq,"",,,,,,,L,0,
5827,slr,,Salar,"",,,salar,,,Salar,L,0,
5720,sgx,"",Sierra Leone Sign Language,"","","",lengua de signos sierraleonesa,"","","",L,0,
5829,slt,,Sila,"",,,,,,,L,0,
5830,slu,,Selaru,"",Selaru,,,,,,L,0,
5832,slw,,Sialum,"",,,,,,,L,0,
5833,slx,,Salampasu,"",,,,,,,L,0,
5834,sly,,Selayar,"",,,,,,,L,0,
5835,slz,,Ma'ya,"",,,,,,,L,0,
5837,smb,,Simbari,"",,,,,,,L,0,
5838,smc,,Som,"",,,,,,,E,0,
5839,smd,,Sama,"",,,,,,,L,0,
5841,smf,,Auwe,"",,,,,,,L,0,
5842,smg,,Simbali,"",,,,,,,L,0,
5850,smp,,Samaritan,"",,,,,,,E,0,
5869,sni,,Sensi,"",,,sensi,,,,E,0,
5891,sog,,Sogdian,sogdia,Sogdisch,sogdien,,,согдийский,,A,0,
5928,spx,,South Picene,"",,,,,,,A,0,
5934,sqn,,Susquehannock,"",,susquehannock,conestog,,,,E,0,
5845,smk,,Bolinao,"",,,,,,,L,0,
5846,sml,,Central Sama,"",,,,,,,L,0,
5847,smm,,Musasa,"",,,,,,,L,0,
5851,smq,,Samo,"",,samo,,,,,L,0,
5852,smr,,Simeulue,"",,,,,,,L,0,
5854,smt,,Simte,"",,,,,,,L,0,
5855,smu,,Somray,"",,,,,,,E,0,
5856,smv,,Samvedi,"",,,,,,,L,0,
5857,smw,,Sumbawa,"",,,,,,,L,0,
5858,smx,,Samba,"",,,,,,,L,0,
5859,smy,,Semnani,"",,,,,,,L,0,
5860,smz,,Simeku,"",,,,,,,L,0,
5861,sna,sn,Shona,ŝona,Shona,shona,sonés,,шона,chiShona,L,0,
5862,snb,,Sebuyau,"",,,,,,,L,0,
5863,snc,,Sinaugoro,"",,,,,,,L,0,
5865,sne,,Bau Bidayuh,"",Singge,,,,,,L,0,
5866,snf,,Noon,"",,,,,,,L,0,
5867,sng,,Sanga (Democratic Republic of Congo),"",,,,,,,L,0,
5870,snj,,Riverain Sango,"",,,,,,,L,0,
5871,snk,,Soninke,"",,soninké,,,,Soninkanxaane,L,0,
5872,snl,,Sangil,"",,,,,,,L,0,
5873,snm,,Southern Ma'di,"",,,,,,,L,0,
5874,snn,,Siona,"",,,siona,,,,L,0,
5875,sno,,Snohomish,"",,,,,,,L,0,
5876,snp,,Siane,"",,,,,,,L,0,
5877,snq,,Sangu (Gabon),"",,,,,,,L,0,
5878,snr,,Sihan,"",,,,,,,L,0,
5879,sns,,South West Bay,"",,,,,,,L,0,
5880,snu,,Senggi,"",,,,,,,L,0,
5881,snv,,Sa'ban,"",,,,,,,L,0,
5882,snw,,Selee,"",,,,,,,L,0,
5883,snx,,Sam,"",,,,,,,L,0,
5885,snz,,Sinsauru,"",,,,,,,L,0,
5886,soa,,Thai Song,"",,,,,,,L,0,
5887,sob,,Sobei,"",Sobei,,,,собей,,L,0,
5888,soc,,So (Democratic Republic of Congo),"",,,,,,,L,0,
5889,sod,,Songoora,"",,,,,,,L,0,
5890,soe,,Songomeno,"",,,,,,,L,0,
5892,soh,,Aka,"",,,,,,,L,0,
5893,soi,,Sonha,"",,,,,,,L,0,
5894,soj,,Soi,"",,,,,,,L,0,
5895,sok,,Sokoro,"",,,,,,,L,0,
5896,sol,,Solos,"",,,,,,,L,0,
5899,soo,,Songo,"",,,,,,,L,0,
5900,sop,,Songe,"",,,,,,,L,0,
5901,soq,,Kanasi,"",,,,,,,L,0,
5902,sor,,Somrai,"",,,,,,,L,0,
5903,sos,,Seeku,"",,,,,,,L,0,
5906,sov,,Sonsorol,"",Sonsorolesisch,,,,сонсорол,,L,0,
5907,sow,,Sowanda,"",,,,,,,L,0,
5908,sox,,Swo,"",,,,,,,L,0,
5909,soy,,Miyobe,"",,,,,,,L,0,
5910,soz,,Temi,"",,,,,,,L,0,
5912,spb,,Sepa (Indonesia),"",,,,,,,L,0,
5913,spc,,Sapé,"",,,,,,,L,0,
5914,spd,,Saep,"",,,,,,,L,0,
5915,spe,,Sepa (Papua New Guinea),"",,,,,,,L,0,
5916,spg,,Sian,"",,,,,,,L,0,
5917,spi,,Saponi,"",,saponi,,,,,L,0,
5918,spk,,Sengo,"",,,,,,,L,0,
5919,spl,,Selepet,"",,,,,,,L,0,
5920,spm,,Akukem,"",,,,,,,L,0,
5921,spo,,Spokane,"",,,,,,,L,0,
5922,spp,,Supyire Senoufo,"",,,,,,,L,0,
5923,spq,,Loreto-Ucayali Spanish,"",,,,,,,L,0,
5924,spr,,Saparua,"",,,,,,,L,0,
5925,sps,,Saposa,"",Saposa,,,,,,L,0,
5926,spt,,Spiti Bhoti,"",,,,,,,L,0,
5927,spu,,Sapuan,"",,,,,,,L,0,
5929,spy,,Sabaot,"",,,,,,,L,0,
5930,sqa,,Shama-Sambuga,"",,,,,,,L,0,
5931,sqh,,Shau,"",,,,,,,L,0,
5933,sqm,,Suma,"",,,,,,,L,0,
5935,sqo,,Sorkhei,"",,,,,,,L,0,
5936,sqq,,Sou,"",,,,,,,L,0,
5938,sqt,,Soqotri,"",,,,,,,L,0,
5939,squ,,Squamish,"",,,,,,,L,0,
5940,sra,,Saruga,"",,,,,,,L,0,
5941,srb,,Sora,"",,,,,,,L,0,
5942,src,,Logudorese Sardinian,"",,,,,,,L,0,
5944,sre,,Sara,"",,,,,,,L,0,
5945,srf,,Nafi,"",,,,,,,L,0,
5946,srg,,Sulod,"",,,,,,,L,0,
5947,srh,,Sarikoli,"",,,,,,,L,0,
5948,sri,,Siriano,"",,,,,,,L,0,
5950,srk,,Serudung Murut,"",,,,,,,L,0,
5951,srl,,Isirawa,"",,,,,,,L,0,
5952,srm,,Saramaccan,"",Saramaccaans,saramaccan,,,,saamáka,L,0,
6028,sut,,Subtiaba,"",,,subtiaba,,,,E,0,
6042,svx,,Skalvian,"",,,,,,,E,0,
6066,sxc,,Sicanian,"",,,,,,,A,0,
5956,srq,,Sirionó,"",,,sirionó,,,,L,0,
5957,srr,,Serer,serera,Serer,sérère,,,,,L,0,
5958,srs,,Sarsi,"",,sarsi,,,,,L,0,
5959,srt,,Sauri,"",,,,,,,L,0,
5960,sru,,Suruí,"",,,suruí,,,,L,0,
5961,srv,,Southern Sorsoganon,"",,,,,,,L,0,
5962,srw,,Serua,"",,,,,,,L,0,
5963,srx,,Sirmauri,"",,,,,,,L,0,
5964,sry,,Sera,"",,,,,,,L,0,
5965,srz,,Shahmirzadi,"",,,,,,,L,0,
5966,ssb,,Southern Sama,"",,,,,,,L,0,
5967,ssd,,Siroi,"",,,,,,,L,0,
5968,sse,,Balangingi,"",,,,,,,L,0,
5969,ssf,,Thao,"",Thao,,,,,,L,0,
5970,ssg,,Seimat,"",Seimat,,,,,,L,0,
5972,ssi,,Sansi,"",,,,,,,L,0,
5973,ssj,,Sausi,"",,,,,,,L,0,
5974,ssk,,Sunam,"",,,,,,,L,0,
5976,ssm,,Semnam,"",,,,,,,L,0,
5977,ssn,,Waata,"",,,,,,,L,0,
5978,sso,,Sissano,"",,,,,,,L,0,
5980,ssq,,So'a,"",So'a,,,,,,L,0,
5982,sss,,Sô,"",,,,,,,L,0,
5983,sst,,Sinasina,"",,,,,,,L,0,
5984,ssu,,Susuami,"",,,,,,,L,0,
5971,ssh,"",Shihhi Arabic,"","","",árabe shíji,"","","",L,0,
5985,ssv,,Shark Bay,"",,,,,,,L,0,
5987,ssx,,Samberigi,"",,,,,,,L,0,
5988,ssy,,Saho,"",,,,,,,L,0,
5989,ssz,,Sengseng,"",Sengseng,,,,,,L,0,
5990,sta,,Settla,"",,,,,,,L,0,
5991,stb,,Northern Subanen,"",,,,,,,L,0,
5993,std,,Sentinel,"",,,,,,,L,0,
5994,ste,,Liana-Seti,"",,,,,,,L,0,
5995,stf,,Seta,"",,,,,,,L,0,
5996,stg,,Trieng,"",,,,,,,L,0,
5997,sth,,Shelta,"",,,,,,,L,0,
5998,sti,,Bulo Stieng,"",,,,,,,L,0,
5999,stj,,Matya Samo,"",,,,,,,L,0,
6000,stk,,Arammba,"",,,,,,,L,0,
6002,stm,,Setaman,"",,,,,,,L,0,
6003,stn,,Owa,"",Santa Ana,,,,,,L,0,
6004,sto,,Stoney,"",,stoney,stoney,,,Isga Iʔabi,L,0,
6005,stp,,Southeastern Tepehuan,"",,,,,,,L,0,
6007,str,,Straits Salish,"",,,,,,xʷsenəčqən,L,0,
6008,sts,,Shumashti,"",,,,,,,L,0,
6009,stt,,Budeh Stieng,"",,,,,,,L,0,
6010,stu,,Samtao,"",,,,,,,L,0,
6011,stw,,Satawalese,"",,,,,,,L,0,
6012,sua,,Sulka,"",,,,,,,L,0,
6013,sub,,Suku,"",,,,,,,L,0,
6014,suc,,Western Subanon,"",,,,,,,L,0,
6015,sue,,Suena,"",,,,,,,L,0,
6017,sug,,Suganga,"",,,,,,,L,0,
6019,sui,,Suki,"",,,,,,,L,0,
6020,suj,,Shubi,"",,,,,,,L,0,
6025,suq,,Suri,"",,,,,,,L,0,
6026,sur,,Mwaghavul,"",,,,,,,L,0,
6030,suv,,Puroik,"",,sulung,,,,,L,0,
6031,suw,,Sumbwa,"",,,,,,,L,0,
6033,suy,,Suyá,"",,,,,,,L,0,
6034,suz,,Sunwar,"",,,,,,,L,0,
6036,svb,,Ulau-Suain,"",,,,,,,L,0,
6038,sve,,Serili,"",,,,,,,L,0,
6041,svs,,Savosavo,"",,,,,,,L,0,
6044,swb,,Maore Comorian,"",,comorien,,,,شِقُمُرِ,L,0,
6047,swf,,Sere,"",,,,,,,L,0,
6050,swi,,Sui,"",,swi,,,,,L,0,
6051,swj,,Sira,"",,,,,,,L,0,
6052,swk,,Malawi Sena,"",,,,,,,L,0,
6054,swm,,Samosa,"",,,,,,,L,0,
6055,swn,,Sawknah,"",,,,,,,L,0,
6056,swp,,Suau,"",Suau,,,,суау,,L,0,
6057,swq,,Sharwa,"",,,,,,,L,0,
6058,swr,,Saweru,"",,,,,,,L,0,
6059,sws,,Seluwasan,"",,,,,,,L,0,
6060,swt,,Sawila,"",,,,,,,L,0,
6061,swu,,Suwawa,"",,,,,,,L,0,
6062,swv,,Shekhawati,"",,,,,,,L,0,
6063,sww,,Sowa,"",,,,,,,E,0,
6064,swx,,Suruahá,"",,,,,,,L,0,
6065,swy,,Sarua,"",,,,,,,L,0,
6067,sxe,,Sighu,"",,,,,,,L,0,
6069,sxk,,Southern Kalapuya,"",,,,,,,E,0,
6070,sxl,,Selian,"",,,,,,,E,0,
6073,sxo,,Sorothaptic,"",,,,,,,A,0,
6093,szd,,Seru,"",,,,,,,E,0,
6119,tas,,Tay Boi,"",,,,,,,E,0,
6128,tbb,,Tapeba,"",,,,,,,E,0,
6134,tbh,,Thurawal,"",,,,,,,E,0,
6146,tbu,,Tubar,"",,,tubar,,,,E,0,
6072,sxn,,Sangir,"",,,,,,,L,0,
6074,sxr,,Saaroa,"",Saaroa,,,,,,L,0,
6075,sxs,,Sasaru,"",,,,,,,L,0,
6077,sxw,,Saxwe Gbe,"",,,,,,,L,0,
6078,sya,,Siang,"",,,,,,,L,0,
6081,syi,,Seki,"",,,,,,,L,0,
6082,syk,,Sukur,"",,,,,,,L,0,
6084,sym,,Maya Samo,"",,,,,,,L,0,
6085,syn,,Senaya,"",,,,,,,L,0,
6086,syo,,Suoy,"",,,,,,,L,0,
6088,sys,,Sinyar,"",,,,,,,L,0,
6089,syw,,Kagate,"",,,,,,,L,0,
6090,sza,,Semelai,"",,,,,,,L,0,
6091,szb,,Ngalum,"",,,,,,,L,0,
6092,szc,,Semaq Beri,"",,,,,,,L,0,
6094,sze,,Seze,"",,,,,,,L,0,
6095,szg,,Sengele,"",,,,,,,L,0,
6098,szn,,Sula,"",,,,,,,L,0,
6099,szp,,Suabo,"",,,,,,,L,0,
6100,szv,,Isu (Fako Division),"",,,,,,,L,0,
6101,szw,,Sawai,"",,,,,,,L,0,
6102,taa,,Lower Tanana,"",,tanana,,,,,L,0,
6103,tab,,Tabassaran,"",Tabassaranisch,tabassaran,tabassaran,,табасаранский,табасаран,L,0,
6104,tac,,Lowland Tarahumara,"",,,,,,,L,0,
6105,tad,,Tause,"",,,,,,,L,0,
6106,tae,,Tariana,"",,,,,,,L,0,
6107,taf,,Tapirapé,"",,,tapirapé,,,,L,0,
6108,tag,,Tagoi,"",,,,,,,L,0,
6110,taj,,Eastern Tamang,"",,,,,,,L,0,
6111,tak,,Tala,"",,,,,,,L,0,
6112,tal,,Tal,"",,,,,,,L,0,
6114,tan,,Tangale,"",,,,,,,L,0,
6115,tao,,Yami,"",Yami,,,,,,L,0,
6116,tap,,Taabwa,"",,,,,,,L,0,
6121,tau,,Upper Tanana,"",,,,,,,L,0,
6122,tav,,Tatuyo,"",,,tatuyo,,,,L,0,
6123,taw,,Tai,"",,,,,,,L,0,
6068,sxg,"",Shuhi,"","","","","","","",L,0,
6124,tax,,Tamki,"",,,,,,,L,0,
6125,tay,,Atayal,"",Atayal,,,,атаял,,L,0,
6126,taz,,Tocho,"",,,,,,,L,0,
6127,tba,,Aikanã,"",,,,,,,L,0,
6129,tbc,,Takia,"",,,,,,,L,0,
6130,tbd,,Kaki Ae,"",,,,,,,L,0,
6131,tbe,,Tanimbili,"",,,,,,,L,0,
6132,tbf,,Mandara,"",,,,,,,L,0,
6133,tbg,,North Tairora,"",,,,,,,L,0,
6135,tbi,,Gaam,"",,,,,,,L,0,
6136,tbj,,Tiang,"",,,,,,,L,0,
6137,tbk,,Calamian Tagbanwa,"",,,,,,,L,0,
6138,tbl,,Tboli,"",Tboli,,,,,,L,0,
6139,tbm,,Tagbu,"",,,,,,,L,0,
6140,tbn,,Barro Negro Tunebo,"",,,,,,,L,0,
6141,tbo,,Tawala,"",,,,,,,L,0,
6142,tbp,,Taworta,"",,,,,,,L,0,
6143,tbr,,Tumtum,"",,,,,,,L,0,
6144,tbs,,Tanguat,"",,,,,,,L,0,
6145,tbt,,Tembo (Kitembo),"",,,,,,,L,0,
6147,tbv,,Tobo,"",,,,,,,L,0,
6148,tbw,,Tagbanwa,"",,,,,,tabanawa,L,0,
6149,tbx,,Kapin,"",,,,,,,L,0,
6150,tby,,Tabaru,"",,,,,,,L,0,
6151,tbz,,Ditammari,"",,,,,,,L,0,
6152,tca,,Ticuna,"",,ticuna,,,,,L,0,
6153,tcb,,Tanacross,"",,,,,,,L,0,
6154,tcc,,Datooga,"",,,,,,,L,0,
6155,tcd,,Tafi,"",,,,,,,L,0,
6156,tce,,Southern Tutchone,"",,,,,,,L,0,
6157,tcf,,Malinaltepec Me'phaa,"",,,,,,,L,0,
6158,tcg,,Tamagario,"",,,,,,,L,0,
6159,tch,,Turks And Caicos Creole English,"",,,,,,,L,0,
6160,tci,,Wára,"",,,,,,,L,0,
6162,tck,,Tchitchege,"",,,,,,,L,0,
6163,tcl,,Taman (Myanmar),"",,,,,,,E,0,
6164,tcm,,Tanahmerah,"",,,,,,,L,0,
6165,tcn,,Tichurong,"",,,,,,,L,0,
6166,tco,,Taungyo,"",,,,,,,L,0,
6167,tcp,,Tawr Chin,"",,,,,,,L,0,
6168,tcq,,Kaiy,"",,,,,,,L,0,
6170,tct,,T'en,"",,t'en,,,,,L,0,
6171,tcu,,Southeastern Tarahumara,"",,,,,,,L,0,
6172,tcx,,Toda,"",,,,,,தோதா,L,0,
6173,tcy,,Tulu,"",,,tulu,,тулу,ತುಳು,L,0,
6174,tcz,,Thado Chin,"",,,,,,,L,0,
6175,tda,,Tagdal,"",,,,,,,L,0,
6176,tdb,,Panchpargania,"",,,,,,,L,0,
6177,tdc,,Emberá-Tadó,"",,,,,,,L,0,
6179,tdf,,Talieng,"",,,,,,,L,0,
6180,tdg,,Western Tamang,"",,,,,,,L,0,
6181,tdh,,Thulung,"",,,,,,,L,0,
6182,tdi,,Tomadino,"",,,,,,,L,0,
6183,tdj,,Tajio,"",,,,,,,L,0,
6184,tdk,,Tambas,"",,,,,,,L,0,
6185,tdl,,Sur,"",,,,,,,L,0,
6186,tdn,,Tondano,"",,,,,,,L,0,
6187,tdo,,Teme,"",,,,,,,L,0,
6197,teb,,Tetete,"",,,tetete,,,,E,0,
6207,ten,,Tama (Colombia),"",,,,,,,E,0,
6209,tep,,Tepecano,"",,,tepecano,,,,E,0,
6242,tgv,,Tingui-Boto,"",,,,,,,E,0,
6245,tgy,,Togoyo,"",,,,,,,E,0,
6277,til,,Tillamook,"",,,,,,,E,0,
6295,tjm,,Timucua,"",,,,,,,E,0,
6296,tjn,,Tonjon,"",,,,,,,E,0,
6299,tju,,Tjurruru,"",,,,,,,E,0,
6300,tka,,Truká,"",,,,,,,E,0,
6189,tdr,,Todrah,"",,,,,,,L,0,
6190,tds,,Doutai,"",,,,,,,L,0,
6193,tdv,,Toro,"",,,,,,,L,0,
6194,tdx,,Tandroy-Mahafaly Malagasy,"",,,,,,,L,0,
6195,tdy,,Tadyawan,"",,,,,,,L,0,
6196,tea,,Temiar,"",,,,,,,L,0,
6198,ted,,Tepo Krumen,"",,,,,,,L,0,
6200,tef,,Teressa,"",,,,,,,L,0,
6201,teg,,Teke-Tege,"",,,,,,,L,0,
6202,teh,,Tehuelche,"",,,tehuelche,,,,L,0,
6203,tei,,Torricelli,"",,,,,,,L,0,
6204,tek,,Ibali Teke,"",,,,,,,L,0,
6208,teo,,Teso,"",,,,,,,L,0,
6210,teq,,Temein,"",,,,,,,L,0,
6211,ter,,Tereno,terena,,tereno,,,терено,,L,0,
6212,tes,,Tengger,"",,,,,,,L,0,
6214,teu,,Soo,"",,,,,,,L,0,
6215,tev,,Teor,"",,,,,,,L,0,
6216,tew,,Tewa (USA),"",,,tewa,,,,L,0,
6217,tex,,Tennet,"",,,,,,,L,0,
6218,tey,,Tulishi,"",,,,,,,L,0,
6219,tfi,,Tofin Gbe,"",,,,,,,L,0,
6220,tfn,,Tanaina,"",,,,,,,L,0,
6221,tfo,,Tefaro,"",,,,,,,L,0,
6222,tfr,,Teribe,"",,,,,,,L,0,
6224,tga,,Sagalla,"",,,,,,,L,0,
6225,tgb,,Tobilung,"",,,,,,,L,0,
6226,tgc,,Tigak,"",Tigak,,,,,,L,0,
6227,tgd,,Ciwogai,"",,,,,,,L,0,
6229,tgf,,Chalikha,"",,,,,,,L,0,
6231,tgh,,Tobagonian Creole English,"",,,,,,,L,0,
6232,tgi,,Lawunuia,"",,,,,,,L,0,
6235,tgo,,Sudest,"",,,,,,,L,0,
6236,tgp,,Tangoa,"",,,,,,,L,0,
6237,tgq,,Tring,"",,,,,,,L,0,
6238,tgr,,Tareng,"",,,,,,,L,0,
6239,tgs,,Nume,"",,,,,,,L,0,
6240,tgt,,Central Tagbanwa,"",,,,,,,L,0,
6241,tgu,,Tanggu,"",,,,,,,L,0,
6243,tgw,,Tagwana Senoufo,"",,,,,,,L,0,
6244,tgx,,Tagish,"",,,,,,Tāgizi,L,0,
6248,thd,,Thayore,"",,,,,,,L,0,
6249,the,,Chitwania Tharu,"",,,,,,,L,0,
6250,thf,,Thangmi,"",,,,,,,L,0,
6251,thh,,Northern Tarahumara,"",,,,,,,L,0,
6252,thi,,Tai Long,"",,,,,,,L,0,
6253,thk,,Tharaka,"",,,,,,,L,0,
6254,thl,,Dangaura Tharu,"",,,,,,,L,0,
6255,thm,,Aheu,"",,,,,,,L,0,
6256,thp,,Thompson,"",,,,,,Nłeʔkepmxcin,L,0,
6257,thq,,Kochila Tharu,"",,,,,,,L,0,
6258,thr,,Rana Tharu,"",,,,,,,L,0,
6259,ths,,Thakali,"",,,,,,,L,0,
6260,tht,,Tahltan,"",,,,,,Tāłtān,L,0,
6261,thu,,Thuri,"",,,,,,,L,0,
6263,thw,,Thudam,"",,,,,,,L,0,
6265,thy,,Tha,"",,,,,,,L,0,
6268,tic,,Tira,"",,,,,,,L,0,
6271,tif,,Tifal,"",,,,,,,L,0,
6272,tig,,Tigre,tigrea,,tigré,tigré,,тигре,Tigré,L,0,
6273,tih,,Timugon Murut,"",Timugon Murut,,,,,,L,0,
6274,tii,,Tiene,"",,,,,,,L,0,
6275,tij,,Tilung,"",,,,,,,L,0,
6276,tik,,Tikar,"",,,,,,,L,0,
6278,tim,,Timbe,"",,,,,,,L,0,
6279,tin,,Tindi,"",,tindi,tindi,,,,L,0,
